"n","seed","K","ok","n_starts_ok","LL","n_par","AIC","BIC","min_class_share","hessian_ok","secs","usable","verdict","problems"
15,7,3,TRUE,8,-51.9489963542039,14,131.897992708408,172.571839606546,0.202530107562031,FALSE,10.4568660259247,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,7,4,TRUE,8,-49.2293991132201,19,136.45879822644,191.65901901677,0.115012553367411,FALSE,18.4213337898254,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,8,1,TRUE,1,-59.9115230774402,4,127.82304615488,139.444145268634,1,TRUE,0.356716156005859,TRUE,"ok",""
15,8,2,TRUE,8,-43.5070046537484,9,105.014009307497,131.161482313443,0.477523406190479,FALSE,5.81833600997925,FALSE,"NO COVARIANCE","no_covariance"
15,8,3,TRUE,8,-39.5970337854961,14,107.194067570992,147.86791446913,0.0664303447648501,FALSE,10.713748216629,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,8,4,TRUE,8,-36.3799496035902,19,110.75989920718,165.960119997511,0.0664851141869015,FALSE,17.9260270595551,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,9,1,TRUE,1,-54.0729788730598,4,116.14595774612,127.767056859873,1,TRUE,0.303561925888062,FALSE,"WRONG SIGN","wrong_sign"
15,9,2,TRUE,8,-39.1989497484035,9,96.397899496807,122.545372502753,0.425302263039548,TRUE,6.24429607391357,FALSE,"WRONG SIGN","wrong_sign"
15,9,3,TRUE,8,-33.1321990892954,14,94.2643981785908,134.938245076729,0.0823412640432303,TRUE,12.3230948448181,FALSE,"WRONG SIGN","wrong_sign"
15,9,4,TRUE,8,-28.0241202989365,19,94.0482405978729,149.248461388203,0.0757986728741407,FALSE,19.9121749401093,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,10,1,TRUE,1,-62.6076542758046,4,133.215308551609,144.836407665363,1,TRUE,0.285934925079346,TRUE,"ok",""
15,10,2,TRUE,8,-51.3069487440105,9,120.613897488021,146.761370493967,0.211360293412845,TRUE,5.01187992095947,TRUE,"ok",""
15,10,3,TRUE,8,-41.3318442476466,14,110.663688495293,151.337535393431,0.0666666657234919,FALSE,9.34332418441772,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,10,4,TRUE,8,-36.7372536473355,19,111.474507294671,166.674728085001,0.0666666667647279,FALSE,18.6052548885345,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,11,1,TRUE,1,-69.9876280983914,4,147.975256196783,159.596355310537,1,TRUE,0.322511911392212,FALSE,"WRONG SIGN","wrong_sign"
15,11,2,TRUE,8,-61.8153346773314,9,141.630669354663,167.778142360609,0.489715123563213,TRUE,4.94036817550659,FALSE,"WRONG SIGN","wrong_sign"
15,11,3,TRUE,8,-53.9921958531624,14,135.984391706325,176.658238604463,0.281073530002235,TRUE,9.36743998527527,FALSE,"WRONG SIGN","wrong_sign"
15,11,4,TRUE,8,-47.7738937350267,19,133.547787470053,188.748008260384,0.196839200193746,FALSE,17.0035028457642,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,12,1,TRUE,1,-61.5795640833039,4,131.159128166608,142.780227280361,1,TRUE,0.276288986206055,TRUE,"ok",""
15,12,2,TRUE,8,-47.0547725410674,9,112.109545082135,138.257018088081,0.430100104758245,TRUE,5.71284604072571,FALSE,"WRONG SIGN","wrong_sign"
15,12,3,TRUE,8,-37.1006381514734,14,102.201276302947,142.875123201085,0.141250556510156,FALSE,10.1662969589233,FALSE,"NO COVARIANCE","no_covariance"
15,12,4,TRUE,8,-32.1580827776992,19,102.316165555398,157.516386345729,0.0805124136490401,FALSE,20.8463780879974,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,13,1,TRUE,1,-71.4265356113639,4,150.853071222728,162.474170336482,1,TRUE,0.228700876235962,FALSE,"WRONG SIGN","wrong_sign"
15,13,2,TRUE,8,-60.7066744543147,9,139.413348908629,165.560821914575,0.376638817779206,FALSE,5.12688612937927,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,13,3,TRUE,8,-50.2997263648101,14,128.59945272962,169.273299627758,0.198560769723044,FALSE,8.5009388923645,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,13,4,TRUE,8,-45.202397605599,19,128.404795211198,183.605016001528,0.188983051782816,FALSE,16.8583030700684,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,14,1,TRUE,1,-68.6873908536071,4,145.374781707214,156.995880820968,1,TRUE,0.178477048873901,TRUE,"ok",""
15,14,2,TRUE,8,-58.0485916354319,9,134.097183270864,160.24465627681,0.359151072154305,TRUE,4.46395492553711,FALSE,"WRONG SIGN","wrong_sign"
15,14,3,TRUE,8,-49.8615124715771,14,127.723024943154,168.396871841292,0.206655934903675,FALSE,10.3052380084991,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,14,4,TRUE,8,-45.1439279477248,19,128.28785589545,183.48807668578,0.220226408768886,FALSE,17.5419580936432,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,15,1,TRUE,1,-55.4258793115429,4,118.851758623086,130.47285773684,1,TRUE,0.245687961578369,TRUE,"ok",""
15,15,2,TRUE,8,-47.3896132722422,9,112.779226544484,138.92669955043,0.347515091838376,FALSE,5.27221584320068,FALSE,"NO COVARIANCE","no_covariance"
15,15,3,TRUE,8,-43.7545114876528,14,115.509022975306,156.182869873444,0.206689370949253,FALSE,11.626081943512,FALSE,"NO COVARIANCE","no_covariance"
15,15,4,TRUE,8,-39.4255548727102,19,116.85110974542,172.051330535751,0.154162490080206,FALSE,20.238842010498,FALSE,"NO COVARIANCE","no_covariance"
15,16,1,TRUE,1,-50.8678445430791,4,109.735689086158,121.356788199912,1,TRUE,0.236994981765747,TRUE,"ok",""
15,16,2,TRUE,8,-44.8420878502471,9,107.684175700494,133.83164870644,0.197164121516217,FALSE,6.18564105033875,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,16,3,TRUE,8,-37.4758238746393,14,102.951647749279,143.625494647417,0.219141892360732,FALSE,10.2636048793793,FALSE,"NO COVARIANCE","no_covariance"
15,16,4,TRUE,8,-26.2445286188074,19,90.4890572376148,145.689278027945,0.150046491141285,FALSE,19.0231070518494,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,17,1,TRUE,1,-68.6881964305526,4,145.376392861105,156.997491974859,1,TRUE,0.28193211555481,TRUE,"ok",""
15,17,2,TRUE,8,-56.8736838107485,9,131.747367621497,157.894840627443,0.462128323204254,FALSE,5.87480211257935,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,17,3,TRUE,8,-45.2286328741072,14,118.457265748214,159.131112646352,0.248986042609554,FALSE,10.008278131485,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,17,4,TRUE,8,-41.0519272350351,19,120.10385447007,175.3040752604,0.138881860238737,FALSE,22.6845188140869,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,18,1,TRUE,1,-63.3601346911638,4,134.720269382328,146.341368496081,1,TRUE,0.28551721572876,TRUE,"ok",""
15,18,2,TRUE,8,-52.4529320875219,9,122.905864175044,149.05333718099,0.35475554494829,TRUE,6.64551401138306,TRUE,"ok",""
15,18,3,TRUE,8,-47.4868765212207,14,122.973753042441,163.647599940579,0.0666116119288986,FALSE,11.490611076355,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,18,4,TRUE,8,-45.1056945206389,19,128.211389041278,183.411609831608,0.0666448680545839,FALSE,16.2156269550323,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,19,1,TRUE,1,-51.1146270224817,4,110.229254044963,121.850353158717,1,TRUE,0.256306886672974,TRUE,"ok",""
15,19,2,TRUE,8,-41.9460863724178,9,101.892172744836,128.039645750781,0.48944642434643,TRUE,4.5610659122467,FALSE,"WRONG SIGN","wrong_sign"
15,19,3,TRUE,8,-39.719455486944,14,107.438910973888,148.112757872026,0.229212743983369,TRUE,11.0954129695892,FALSE,"WRONG SIGN","wrong_sign"
15,19,4,TRUE,8,-37.7014283537791,19,113.402856707558,168.603077497888,0.111871536638803,FALSE,21.5841989517212,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,20,1,TRUE,1,-66.7531906387208,4,141.506381277442,153.127480391195,1,TRUE,0.228561878204346,TRUE,"ok",""
15,20,2,TRUE,8,-55.3875377149293,9,128.775075429859,154.922548435804,0.133449962274002,TRUE,4.69124388694763,FALSE,"WRONG SIGN","wrong_sign"
15,20,3,TRUE,8,-49.831407575058,14,127.662815150116,168.336662048254,0.126578382959858,FALSE,8.10082292556763,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
15,20,4,TRUE,8,-42.426156935846,19,122.852313871692,178.052534662022,0.131297976971546,FALSE,18.6928579807281,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,1,1,TRUE,1,-47.360173267512,4,102.720346535024,113.448871443521,1,TRUE,0.327620983123779,FALSE,"WRONG SIGN","wrong_sign"
12,1,2,TRUE,8,-33.8258022799211,9,85.6516045598422,109.79078560396,0.266279958783569,TRUE,5.51145005226135,FALSE,"WRONG SIGN","wrong_sign"
12,1,3,TRUE,8,-20.3448849410384,14,68.6897698820769,106.239607061816,0.166563103415208,FALSE,12.2261819839478,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,1,4,TRUE,8,-16.0879885166691,19,70.1759770333382,121.136470348698,0.111114553209379,FALSE,17.7954800128937,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,2,1,TRUE,1,-46.2212096477982,4,100.442419295596,111.170944204093,1,TRUE,0.307846784591675,TRUE,"ok",""
12,2,2,TRUE,8,-34.3598782070608,9,86.7197564141215,110.858937458239,0.494265411248826,FALSE,4.76752805709839,FALSE,"NO COVARIANCE","no_covariance"
12,2,3,TRUE,8,-26.6179902283025,14,81.235980456605,118.785817636344,0.166665896502928,FALSE,11.166846036911,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,2,4,TRUE,8,-25.333425868093,19,88.6668517361861,139.627345051546,0.121825904794703,FALSE,22.6430010795593,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,3,1,TRUE,1,-37.9445487844189,4,83.8890975688379,94.6176224773347,1,TRUE,0.252072095870972,TRUE,"ok",""
12,3,2,TRUE,8,-29.3316308033526,9,76.6632616067052,100.802442650823,0.292781338271457,FALSE,5.41165709495544,FALSE,"NO COVARIANCE","no_covariance"
12,3,3,TRUE,8,-25.7237557515687,14,79.4475115031373,116.997348682876,0.28126554742352,FALSE,10.8899738788605,FALSE,"NO COVARIANCE","no_covariance"
12,3,4,TRUE,8,-24.8303945164836,19,87.6607890329672,138.621282348327,0.152142662823256,FALSE,21.7463660240173,FALSE,"NO COVARIANCE","no_covariance"
12,4,1,TRUE,1,-37.4908121016313,4,82.9816242032626,93.7101491117595,1,TRUE,0.250409841537476,TRUE,"ok",""
12,4,2,TRUE,8,-27.0209351650146,9,72.0418703300291,96.1810513741471,0.455859561840753,FALSE,5.77278709411621,FALSE,"NO COVARIANCE","no_covariance"
12,4,3,TRUE,8,-23.146567885142,14,74.293135770284,111.842972950023,0.187680856189548,FALSE,10.6406228542328,FALSE,"NO COVARIANCE","no_covariance"
12,4,4,TRUE,8,-23.1465678836336,19,84.2931357672672,135.253629082627,6.07422547906226e-281,FALSE,26.9540688991547,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
12,5,1,TRUE,1,-33.9162197437905,4,75.8324394875811,86.5609643960779,1,TRUE,0.28569507598877,FALSE,"WRONG SIGN","wrong_sign"
12,5,2,TRUE,8,-23.2550709209257,9,64.5101418418515,88.6493228859694,0.310896045681152,FALSE,5.87598490715027,FALSE,"NO COVARIANCE","no_covariance"
12,5,3,TRUE,8,-18.9135230246234,14,65.8270460492469,103.376883228986,0.178451745310206,FALSE,12.9636418819427,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,5,4,TRUE,8,-19.0668646607016,19,76.1337293214031,127.094222636763,0.0858330118951312,FALSE,28.0770719051361,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,6,1,TRUE,1,-41.3533228606541,4,90.7066457213082,101.435170629805,1,TRUE,0.256946086883545,TRUE,"ok",""
12,6,2,TRUE,8,-26.1361254234897,9,70.2722508469795,94.4114318910975,0.329648994401823,FALSE,5.77727103233337,FALSE,"NO COVARIANCE","no_covariance"
12,6,3,TRUE,8,-11.5893886966214,14,51.1787773932428,88.7286145729819,0.16666666665948,FALSE,10.7054250240326,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,6,4,TRUE,8,-11.5893886957716,19,61.1787773915431,112.139270706903,6.9044067954047e-34,FALSE,23.9570088386536,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
12,7,1,TRUE,1,-46.2014967617745,4,100.402993523549,111.131518432046,1,TRUE,0.261581897735596,TRUE,"ok",""
12,7,2,TRUE,8,-38.9483762464868,9,95.8967524929735,120.035933537092,0.308495309402681,TRUE,5.44510102272034,FALSE,"WRONG SIGN","wrong_sign"
12,7,3,TRUE,8,-31.9979685658047,14,91.9959371316094,129.545774311348,0.220411621937641,FALSE,8.32804417610168,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,7,4,TRUE,8,-29.3321320233365,19,96.664264046673,147.624757362033,0.162983489591921,FALSE,17.6322050094604,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,8,1,TRUE,1,-47.0885386939185,4,102.177077387837,112.905602296334,1,TRUE,0.299136161804199,TRUE,"ok",""
12,8,2,TRUE,8,-32.2960283198129,9,82.5920566396258,106.731237683744,0.421864207501099,FALSE,6.42522406578064,FALSE,"NO COVARIANCE","no_covariance"
12,8,3,TRUE,8,-26.5500351559769,14,81.1000703119538,118.649907491693,0.0833304951311998,FALSE,12.1779990196228,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,8,4,TRUE,8,-23.9947257831417,19,85.9894515662834,136.949944881644,0.0833333056452372,FALSE,20.7928287982941,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,9,1,TRUE,1,-45.9670169716395,4,99.9340339432791,110.662558851776,1,TRUE,0.277355194091797,FALSE,"WRONG SIGN","wrong_sign"
12,9,2,TRUE,8,-33.3338543133951,9,84.6677086267902,108.806889670908,0.469561580052469,TRUE,5.73394203186035,FALSE,"WRONG SIGN","wrong_sign"
12,9,3,TRUE,8,-25.0404449518099,14,78.0808899036198,115.630727083359,0.166669141377908,FALSE,9.27355694770813,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,9,4,TRUE,8,-21.6379049718614,19,81.2758099437228,132.236303259083,0.0967482199789447,FALSE,20.583792924881,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,10,1,TRUE,1,-51.9511041539053,4,111.902208307811,122.630733216307,1,TRUE,0.279247045516968,TRUE,"ok",""
12,10,2,TRUE,8,-40.6793417208872,9,99.3586834417744,123.497864485892,0.0833333303934988,FALSE,4.72021102905273,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,10,3,TRUE,8,-32.7678570922763,14,93.5357141845525,131.085551364292,0.0833333333464681,FALSE,9.06143879890442,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,10,4,TRUE,8,-25.19284272562,19,88.3856854512399,139.3461787666,0.0833333346814233,FALSE,22.9118947982788,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,11,1,TRUE,1,-55.161718386524,4,118.323436773048,129.051961681545,1,TRUE,0.262018918991089,FALSE,"WRONG SIGN","wrong_sign"
12,11,2,TRUE,8,-43.406113043571,9,104.812226087142,128.95140713126,0.426898481438428,TRUE,5.06965899467468,FALSE,"WRONG SIGN","wrong_sign"
12,11,3,TRUE,8,-39.3757276537705,14,106.751455307541,144.30129248728,0.16489429421819,FALSE,8.25100994110107,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,11,4,TRUE,8,-35.96700054363,19,109.93400108726,160.89449440262,0.158868777098264,FALSE,19.5879230499268,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,12,1,TRUE,1,-48.4130808970821,4,104.826161794164,115.554686702661,1,TRUE,0.209348917007446,TRUE,"ok",""
12,12,2,TRUE,8,-33.029603226927,9,84.059206453854,108.198387497972,0.326600982414593,FALSE,5.10351181030273,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,12,3,TRUE,8,-25.2827988994256,14,78.5655977988513,116.11543497859,0.0833324698491902,FALSE,10.8854460716248,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,12,4,TRUE,8,-21.0421137649087,19,80.0842275298174,131.044720845178,0.0950539166076772,FALSE,17.5811870098114,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,13,1,TRUE,1,-60.4494123372719,4,128.898824674544,139.627349583041,1,TRUE,0.214907169342041,FALSE,"WRONG SIGN","wrong_sign"
12,13,2,TRUE,8,-51.7006749892362,9,121.401349978472,145.54053102259,0.328435764777117,FALSE,4.83866906166077,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,13,3,TRUE,8,-42.1424623602919,14,112.284924720584,149.834761900323,0.251986556607839,FALSE,9.70802593231201,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,13,4,TRUE,8,-37.6632693115085,19,113.326538623017,164.287031938377,0.114870998242242,FALSE,16.3109979629517,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,14,1,TRUE,1,-57.026789185745,4,122.05357837149,132.782103279987,1,TRUE,0.280057907104492,TRUE,"ok",""
12,14,2,TRUE,8,-46.9629594885451,9,111.92591897709,136.065100021208,0.469286084113587,TRUE,4.82979393005371,TRUE,"ok",""
12,14,3,TRUE,8,-36.3330698928921,14,100.666139785784,138.215976965523,0.282662716886441,FALSE,11.9201219081879,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,14,4,TRUE,8,-34.7885090718664,19,107.577018143733,158.537511459093,0.199670391837833,FALSE,19.4455070495605,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,15,1,TRUE,1,-47.3253657696824,4,102.650731539365,113.379256447862,1,TRUE,0.260333776473999,TRUE,"ok",""
12,15,2,TRUE,8,-41.2388949528983,9,100.477789905797,124.616970949915,0.45826721624955,FALSE,5.76877498626709,FALSE,"NO COVARIANCE","no_covariance"
12,15,3,TRUE,8,-38.5215582778449,14,105.04311655569,142.592953735429,0.140820187876021,FALSE,15.124251127243,FALSE,"NO COVARIANCE","no_covariance"
12,15,4,TRUE,8,-33.311226353365,19,104.62245270673,155.58294602209,0.110561685210361,FALSE,20.6420331001282,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,16,1,TRUE,1,-39.6515273094528,4,87.3030546189056,98.0315795274025,1,TRUE,0.249872922897339,TRUE,"ok",""
12,16,2,TRUE,8,-30.6009253150378,9,79.2018506300756,103.341031674194,0.440854993101409,TRUE,5.33936905860901,TRUE,"ok",""
12,16,3,TRUE,8,-20.6469381909531,14,69.2938763819063,106.843713561645,0.194191428967971,FALSE,8.6861469745636,FALSE,"NO COVARIANCE","no_covariance"
12,16,4,TRUE,8,-18.8369892054065,19,75.673978410813,126.634471726173,0.191228057493871,FALSE,24.019446849823,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,17,1,TRUE,1,-43.7067460609598,4,95.4134921219196,106.142017030416,1,TRUE,0.229968070983887,TRUE,"ok",""
12,17,2,TRUE,8,-34.2988938060065,9,86.597787612013,110.736968656131,0.484877618256226,FALSE,6.66916108131409,FALSE,"NO COVARIANCE","no_covariance"
12,17,3,TRUE,8,-30.7684808043365,14,89.536961608673,127.086798788412,0.199295203213201,FALSE,10.3143148422241,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,17,4,TRUE,8,-30.4488103528783,19,98.8976207057567,149.858114021117,0.0989980850464276,FALSE,18.031977891922,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,18,1,TRUE,1,-51.5989503167247,4,111.197900633449,121.926425541946,1,TRUE,0.280035018920898,TRUE,"ok",""
12,18,2,TRUE,8,-48.1460364695345,9,114.292072939069,138.431253983187,0.353217846985114,TRUE,5.54316806793213,FALSE,"WRONG SIGN","wrong_sign"
12,18,3,TRUE,8,-43.5985531435103,14,115.197106287021,152.74694346676,0.0833281638905415,FALSE,9.33900904655457,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,18,4,TRUE,8,-41.1804426978921,19,120.360885395784,171.321378711144,0.0833028126763248,FALSE,16.087700843811,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,19,1,TRUE,1,-41.2997848654116,4,90.5995697308232,101.32809463932,1,TRUE,0.280550956726074,TRUE,"ok",""
12,19,2,TRUE,8,-32.1069136981106,9,82.2138273962211,106.353008440339,0.485556607848092,TRUE,4.69204807281494,FALSE,"WRONG SIGN","wrong_sign"
12,19,3,TRUE,8,-29.8496522352491,14,87.6993044704982,125.249141650237,0.0859687386901899,FALSE,11.9469308853149,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,19,4,TRUE,8,-29.6319133499262,19,97.2638266998525,148.224320015213,NA,FALSE,25.6001598834991,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,20,1,TRUE,1,-54.8376643713984,4,117.675328742797,128.403853651294,1,TRUE,0.285488128662109,TRUE,"ok",""
12,20,2,TRUE,8,-43.9199657772938,9,105.839931554588,129.979112598706,0.166914328363666,TRUE,6.11763405799866,FALSE,"WRONG SIGN","wrong_sign"
12,20,3,TRUE,8,-34.143350638833,14,96.2867012776659,133.836538457405,0.166546042509561,FALSE,9.74491786956787,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
12,20,4,TRUE,8,-28.3902698884065,19,94.780539776813,145.741033092173,0.166661217437035,FALSE,15.6735520362854,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,1,1,TRUE,1,-38.067557788648,4,84.135115577296,94.134354258617,1,TRUE,0.352077007293701,FALSE,"WRONG SIGN","wrong_sign"
10,1,2,TRUE,8,-27.6785126268915,9,73.357025253783,95.8553122867554,0.209312783247865,TRUE,5.21139407157898,FALSE,"WRONG SIGN","wrong_sign"
10,1,3,TRUE,8,-15.9415189183624,14,59.8830378367249,94.8803732213486,0.199986925769085,FALSE,10.5334508419037,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,1,4,TRUE,8,-10.3404255545457,19,58.6808511090914,106.177234845366,0.117904640288803,FALSE,22.2807459831238,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,2,1,TRUE,1,-39.5336569320076,4,87.0673138640152,97.0665525453362,1,TRUE,0.292704105377197,TRUE,"ok",""
10,2,2,TRUE,8,-30.5025752140715,9,79.005150428143,101.503437461115,0.308936974542719,FALSE,5.09985399246216,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,2,3,TRUE,8,-23.3003104962535,14,74.6006209925069,109.597956377131,0.19999687370469,FALSE,13.5221099853516,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,2,4,TRUE,8,-22.2615463596778,19,82.5230927193556,130.019476455631,0.199979737056026,FALSE,18.5911350250244,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,3,1,TRUE,1,-28.4726657052503,4,64.9453314105007,74.9445700918218,1,TRUE,0.25218391418457,FALSE,"WRONG SIGN","wrong_sign"
10,3,2,TRUE,8,-23.3589738296345,9,64.7179476592689,87.2162346922413,0.345835295188453,FALSE,6.29989314079285,FALSE,"NO COVARIANCE","no_covariance"
10,3,3,TRUE,8,-21.8345662516604,14,71.6691325033209,106.666467887945,0.234532285626875,FALSE,12.8083219528198,FALSE,"NO COVARIANCE","no_covariance"
10,3,4,TRUE,8,-20.5962965583882,19,79.1925931167765,126.688976853051,2.49538709469492e-17,FALSE,25.7730979919434,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
10,4,1,TRUE,1,-28.2085455216536,4,64.4170910433073,74.4163297246284,1,TRUE,0.381175994873047,TRUE,"ok",""
10,4,2,TRUE,8,-19.9343204174304,9,57.8686408348608,80.3669278678331,0.442545723131175,FALSE,6.75167918205261,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,4,3,TRUE,8,-15.8518616362538,14,59.7037232725076,94.7010586571313,0.10127890391728,FALSE,13.0221889019012,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,4,4,TRUE,8,-15.8518616362516,19,69.7037232725032,117.200107008778,5.04897087910729e-14,FALSE,30.7138059139252,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
10,5,1,TRUE,1,-26.5591366624074,4,61.1182733248148,71.1175120061359,1,TRUE,0.278980016708374,TRUE,"ok",""
10,5,2,TRUE,8,-14.9218441761374,9,47.8436883522748,70.3419753852472,0.227205770972565,FALSE,6.17766189575195,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,5,3,TRUE,8,-11.782357218955,14,51.5647144379101,86.5620498225338,0.100136837235413,FALSE,12.8995530605316,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,5,4,TRUE,8,-11.6518678111598,19,61.3037356223197,108.800119358595,0.100107181413663,FALSE,28.0306639671326,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,6,1,TRUE,1,-36.8324373973522,4,81.6648747947043,91.6641134760254,1,TRUE,0.281080961227417,TRUE,"ok",""
10,6,2,TRUE,8,-20.3721272818723,9,58.7442545637445,81.2425415967169,0.497935370521284,FALSE,5.40957498550415,FALSE,"NO COVARIANCE","no_covariance"
10,6,3,TRUE,8,-10.2965301415078,14,48.5930602830155,83.5903956676392,0.199999999989419,FALSE,10.6399109363556,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,6,4,TRUE,8,-10.2965301414189,19,58.5930602828379,106.089444019113,0,FALSE,20.1336431503296,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
10,7,1,TRUE,1,-39.8982625007738,4,87.7965250015477,97.7957636828687,1,TRUE,0.289171934127808,TRUE,"ok",""
10,7,2,TRUE,8,-31.8695157823601,9,81.7390315647202,104.237318597693,0.382350002815127,TRUE,5.61358308792114,FALSE,"WRONG SIGN","wrong_sign"
10,7,3,TRUE,8,-24.5449608202596,14,77.0899216405192,112.087257025143,0.273727332887,FALSE,11.072536945343,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,7,4,TRUE,8,-19.9697713728276,19,77.9395427456553,125.43592648193,0.169890304054668,FALSE,18.2805941104889,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,8,1,TRUE,1,-32.3997344825265,4,72.7994689650531,82.7987076463741,1,TRUE,0.226879835128784,TRUE,"ok",""
10,8,2,TRUE,8,-22.0776429414976,9,62.1552858829953,84.6535729159676,0.422991743879702,FALSE,6.44964194297791,FALSE,"NO COVARIANCE","no_covariance"
10,8,3,TRUE,8,-17.8159775955065,14,63.6319551910131,98.6292905756368,0.0999973176075688,FALSE,12.5688240528107,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,8,4,TRUE,8,-13.9428036888927,19,65.8856073777853,113.38199111406,0.0999994689903568,FALSE,27.6369910240173,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,9,1,TRUE,1,-31.2084331941704,4,70.4168663883407,80.4161050696618,1,TRUE,0.516351938247681,FALSE,"WRONG SIGN","wrong_sign"
10,9,2,TRUE,8,-24.0875818645438,9,66.1751637290876,88.67345076206,0.200079279456927,FALSE,5.997967004776,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
10,9,3,TRUE,8,-19.7346597377783,14,67.4693194755565,102.46665486018,0.200044668048793,FALSE,13.7664070129395,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
